ID,Author,average_rate,first_genre
8072,Cara C. Putman,,
8073,Lisa_Scottoline,,
8074,Tricia Goyer,,
8075,Randy_Singer,,
8076,Robbie Cheuvront,,
8077,Gina Holmes,,
8078,Charles Martin,,
8079,Nancy R. Pearcey,,
8080,Roger Daniels,,
8081,Theodore Saloutos,3.92,fantasy
8082,Richard Brookhiser,,
8083,Garry Wills,,
8084,Julianna Scott,,
8085,Alister E. McGrath,,
8086,D. Harlan Wilson,,
8087,Felix Guattari,,
8088,Mark Leyner,,
8089,Paul Schrader,3.99,social studies
8090,Carl Dreyer,,
8091,Yasujiro Ozu,,
8092,Vishen Lakhiani,,
8093,Brendon Burchard,3.51,children
8094,Charles T. Munger,,
8095,Robert B. Cialdini,,
8096,Miroslav Antić,,
8097,Jovan Jovanović Zmaj,,
8098,Nazarea Andrews,,
8099,G.M. Frazier,,
8100,Scott Sauls,,
8102,J. Warner Wallace,,
8103,Lee Strobel,,
8104,Greg Koukl,,
8105,J.P. Moreland,,
8106,Reggie Joiner,3.86,comedy
8108,Robert L. Plummer,,
8109,D.A. Carson,,
8110,Geoffrey Parker,,
8111,J H Elliott,,
8112,James Randi,,
8113,Magic,,
8114,Carrie  Marshall,,
8115,J.M.G. Le Clézio,,
8116,Nathalie Sarraute,,
8117,Stevenson,,
8118,André Comte-Sponville,,
8119,Giovanni Papini,,
8120,Washington Irving,,
8121,Ann Bannon,,
8122,Vin Packer,,
8123,Radclyffe Hall,,
8124,Stanley Milgram,,
8125,Gordon Allport,,
8126,Solomon Asch,,
8127,Lev Shestov,,
8128,Alexandre Kojève,,
8129,Friderich Nietzsche,,
8130,Isaac Deutscher,,
8131,Lesslie Newbigin,,
8132,Martin Buber,,
8133,Michael Polanyi,,
8134,Alasdair MacIntyre,,
8135,Wilhelm Herrmann,,
8136,Ernst Troeltsch,,
8137,Codi Gary,,
8139,Architects Adventure,,
8140,Raymond Queneau,,
8141,Flaubert,,
8142,Sterne,3.6,non fiction
8143,Robert Walser,,
8144,Jean Echenoz,,
8145,Patricio Pron,,
8146,Fogwill,,
8147,Copi,,
8148,Arno Schmidt,,
8149,Milena Busquets,,
8150,Ana María Matute,4.1,history
8151,Esther Tusquets,,
8152,Françoise Sagan,,
8153,Mark  Dawson,,
8154,James Elroy,,
8155,Paul Elard Cooley,,
8156,Peter     Meredith,,
8157,William Peter Grasso,,
8159,Aiden James,,
8160,Reavis Z. Wortham,,
8161,William C. Anderson,,
8162,Duane Swierczynski,,
8163,Qanta A. Ahmed,,
8165,Amity Shlaes,,
8167,Amo Jones,,
8168,Greg  Jenner,,
8169,Charlie_Brooker,,
8170,Caitlin Moran,,
8171,BillBryson,,
8172,MaryBeard,,
8173,SimonSchama,,
8174,Dinaw Mengestu,,
8175,Karl Kautsky,,
8176,Bruno Bauer,,
8177,John Hawkes,,
8178,Paul Bowles,,
8179,Nataša Pantović,,
8180,Sergei Yesenin,,
8181,Leonardo da Vinci,,
8182,Muriel Rukeyser,,
8183,Jeffrey Overstreet,,
8185,Philippa Ballantine,,
8186,C. J. Cherryh,,
8187,Patrick Todoroff,,
8188,Os Guinness,,
8189,Rosalie Lario,,
8190,Spike,,
8191,Amy Carol Reeves,,
8192,David Bezmozgis,,
8193,Ludmila Ulitskaya,,
8194,Mavis Gallant,,
8195,Francine Prose,,
8196,J.S. Morin,,
8197,David Rakoff,,
8198,Julia Sweeney,,
8199,Una LaMarche,,
8200,Fran Lebowitz,,
8201,Mark Rubinstein,,
8202,Annie Besant,,
8203,Michael Davitt,,
8204,Helena Petrovna Blavatsky,,
8205,Edward Aveling,,
8206,George Bernard Shaw,,
8207,Charles Knowlton,,
8208,Elisabeth Storrs,,
8209,Vergil,,
8210,Jim Crace,,
8211,Karen Kay,,
8213,Franz S. McLaren,,
8214,Hannibal Adofo,,
8215,Jonathan Wells,,
8216,Sun Myung Moon,,
8217,W. Clark Boutwell,,
8219,Stephen  C. Meyer,,
8220,Harmke Kamminga,,
8221,Charles B. Thaxton,,
8222,Alexander Trocchi,,
8223,Jessie Kesson,,
8224,Neil M. Gunn,,
8225,Andrew Greig,,
8226,John Buchan,,
8227,Norman McCaig,,
8228,Fiona Macleod,,
8229,Nan Shepherd,,
8230,David  Adams,,
8231,Belcampo,,
8232,William Hoffman,,
8233,Abigail Tarttelin,,
8234,Dana Spiotta,,
8235,Alissa Nutting,,
8236,Kristen R. Ghodsee,,
8237,Clifford Geertz,,
8238,Michael Ransom,,
8239,Michael Palmer,,
8240,Paul Schmid,,
8241,Lisbeth Zwerger,,
8242,Peter McCarty,,
8243,William Heath Robinson,,
8244,Emmanuel Carrère,,
8245,Hélène Carrère d'Encausse,,
8246,Grace Draven,,
8247,Traleg Kyabgon,,
8248,Tovar Cerulli,,
8249,Aldo Leopold,,
8250,Richard K. Nelson,,
8251,Bruno Nievas,,
8252,Javier Sierra,,
8253,Manel Loureiro,,
8254,Lorenzo Silva,,
8255,Juan Gómez-Jurado,,
8256,M.K. Hobson,,
8257,Booth Tarkington,,
8258,Joseph Schumpeter,,
8259,Tarrin P. Lupo,,
8260,Peter Handke,,
8261,Esaias Tegnér,,
8262,Adam Oehlenschläger,,
8263,Vigdis Hjorth,,
8264,Dag Solstad,,
8265,Emmy Laybourne,,
8266,Kent Haruf,,
8267,Tony Earley,,
8268,David R. Lewis,,
8269,Dan Jenkins,,
8270,J.K. Swift,,
8271,Nick Thacker,,
8272,Timothy L. Cerepaka,,
8273,Jonathan Moeller,,
8274,Rachel Aaron,,
8275,Greg Farshtey,,
8276,James H. Cone,,
8277,Oliver O'Donovan,3.67,art
8278,Augustine,,
8279,Stephen Toulmin,,
8280,Peter Rollins,,
8281,Paul of Tarsus,3.89,fiction
8282,Paul Tillich,,
8283,Emmanuel Lévinas,,
8284,C.C. Jackson,,
8285,Étienne Balibar,,
8286,Hannah Arendt,,
8287,Nicos Poulantzas,,
8288,Jean Hyppolite,,
8289,غلامحسین ساعدی,,
8290,Cornelius Castoriadis,,
8291,Bryan Magee,,
8292,Wittgenstein,,
8293,Russell,3.5,horror
8294,Kant,,
8295,Popper,,
8296,Vsevolod Garshin,,
8297,مهدی اخوان ثالث,,
8298,Nima Yushij,,
8299,Sadegh Hedayat,,
8300,Chekhov,,
8301,Rilke,,
8302,Rob Salkowitz,,
8303,Douglas Rushkoff,,
8304,Don Tapscott,4.36,fiction
8305,Vicki Doudera,,
8306,Pat Cadigan,,
8307,Lex Thomas,,
8308,Max Black,,
8309,William Gaddis,,
8310,Domingo Martinez,,
8311,Jonathan Goldstein,,
8312,Charlie Schroeder,,
8313,Alan Partridge,,
8314,George Plimpton,,
8315,Saadi,,
8316,Anvari,,
8317,Ferdowsi,,
8318,Sanai,,
8319,Abu Hamed Ghazali,,
8320,Georgia Nejak Kraff,,
8321,Molly Ivins,,
8322,Dianne Sylvan,,
8323,Gael Baudino,,
8324,Doree  Shafrir,,
8325,elena ferrante,,
8326,tom wolfe,,
8327,chimamanda ngozi adichie,,
8328,Ivan Brunetti,,
8329,Robert Crumb,,
8330,Nicholas Denmon,,
8331,The Library Of Congress,,
8332,John Guy,,
8333,Geoffrey Rudolph Elton,4.42,fantasy
8334,شيرين سامي,,
8336,Tymber Dalton,,
8338,Eden Bradley,,
8339,Donna Gillespie,,
8340,Lucian of Samosata,,
8341,Kishalay Bhattacharjee,,
8343,Jessica Bell,,
8344,Ais,,
8345,Simon Singh,,
8346,George Bacovia,,
8347,Mircea Cărtărescu,,
8348,Tudor Arghezi,,
8349,Nichita Stănescu,,
8350,Mihai Eminescu,,
8351,Goran Petrović,,
8352,Milorad Pavić,,
8353,Ivo Andrić,,
8354,Elizabeth Castro,,
8355,Arthur Naiman,,
8356,Michael  Dobbs,,
8357,Edmund Morris,,
8358,William Raymond Manchester,,
8359,Bruce DeSilva,,
8360,Romila Thapar,,
8361,Arthur Llewellyn Basham,,
8362,Heide Goody,,
8363,iain grant,,
8364,terry pratchett,,
8365,f paul wilson,,
8366,Rose Levy Beranbaum,,
8367,James Beard,,
8368,Michael J. Behe,,
8369,Phillip E. Johnson,,
8370,Jill Sanders,,
8371,Catherine By6bee,,
8372,Erin Nicholas,,
8373,Bella Andre,,
8374,Melissa Foster,3.62,non fiction
8375,Christina Dodd,,
8376,Laura V. Hilton,,
8379,Michael Cieslak,,
8380,Dale Lucas,,
8381,Alexia Purdy,,
8382,Nick Setchfield,,
8383,Roseanne Evans Wilkins,,
8384,Tim Way Holy Bible,,
8385,Mormon Book Of,,
8386,The Church of Jesus Christ of Latter-day Saints,,
8387,Kim Law,3.77,fantasy
8388,Daniel L. Schacter,,
8389,Endel Tulving,,
8390,Jowita Bydlowska,,
8396,Shaena Lambert,,
8397,Philip Athans,,
8398,Troy Denning,,
8399,E.J. Patten,,
8400,György Lukács,,
8401,George Simmel,,
8402,Emil Lask,,
8403,Wilhem Dilthey,,
8404,Georges Sorel,,
8405,Eric Temple Bell,,
8406,Euclid,3.89,contemporary
8407,Adrien-Marie Legendre,,
8408,Évariste Galois,,
8409,Charles Hermite,,
8410,Niels Henrik Abel,,
8411,Henri Poincaré,,
8412,Toni De Palma,,
8413,Jess Walters,,
8414,Jacqueline Woodson,,
8415,Clayton Hickman,,
8416,Gareth Roberts,,
8417,Rachel Haimowitz,,
8418,Jorge Baradit,,
8419,Hieronymus Bosch,,
8420,Trent Reznor,,
8421,Miguel Angel Ferrada,,
8422,Juan Marino,,
8423,Gustavo Adolfo Becquer,,
8424,T.S. Krupa,,
8425,Reyna Pryde,,
8426,Carrie Cuinn,,
8427,William  McNally,,
8428,Fiona Lowe,,
8430,Ruth Rocha,,
8431,Monteiro Lobato,,
8432,Arne Næss,,
8433,Russell D. Moore,,
8434,Victor Lodato,,
8436,Li Bai,,
8437,Qu Yuan,,
8438,Tao Yuanming,,
8439,Paul Henri Thiry d'Holbach,,
8440,Ugo Foscolo,,
8441,James Boswell,,
8442,Henry Home,,
8443,Jason Goodwin,,
8444,Joris-Karl Huysmans,,
8445,Saint-Simon,,
8446,Gérard de Nerval,,
8447,Remy de Gourmont,,
8448,William Eggleston,,
8449,Henri Cartier-Bresson,,
8450,Robert Frank,,
8451,Joseph Fourier,,
8452,James Watt,,
8453,Henri Lebesgue,3.48,fantasy
8454,Claude Shannon,,
8455,Maggi Myers,,
8456,Kelli McCracken,,
8457,P. C. Cast,,
8458,Ginger Voight,,
8459,Janet Dailey,,
8460,Benjamin Graham,,
8461,Hugh Ashton,,
8462,Edgar Wallace,,
8463,R. Austin Freeman,,
8464,Rohase Piercy,,
8465,Charlie Raven,,
8466,Matt Wesolowski,4.25,fantasy
8467,Lauren Beukes,,
8468,Patrick MCabe,,
8469,Emma Mildon,,
8470,S.K.N. Hammerstone,,
8471,David Moody,,
8472,Efraim Medina Reyes,,
8473,Andrés Caicedo,,
8474,James  Marshall,,
8475,Alan Taylor,,
8476,Marvin Meyers,,
8477,Carl McColman,,
8478,Kenneth Leech,,
8479,Martin Laird,,
8480,Michael Casey,,
8481,frederick buechner,,
8482,Addie Zierman,,
8483,Jo Ann Beard,,
8484,Johnny Virgil,,
8485,André Brink,,
8486,The Institute of Politics,,
8487,S.G. Browne,,
8488,Jillian Larkin,,
8489,Marion Woodman,,
8490,Donald Kalsched,,
8491,Jung Yun,,
8492,Elizabeth Benedict,,
8493,Patricia  Park,,
8495,Stacy Green,,
8496,Erica Spindler,,
8497,Julian Hochfeld,,
8498,Stanisław Ossowski,,
8499,Emmanuel Levinas,,
8500,Richard M. Rorty,,
8501,James Robertson,,
8502,Zack Eswine,,
8504,Donald Hall,,
8505,Eugene H. Peterson,,
8506,Linda Barnes,,
8507,L Cheney and Robert M Dorothy,,
8508,Suzanne McLeod,,
8509,Jaye Wells,,
8510,Rachel Caine,,
8511,Patricia Ellis Herr,,
8512,Richard Louv,,
8513,John Holt,,
8514,Jennie Shortridge,,
8515,Kristopher Jansma,,
8516,Kamlesh D. Patel,,
8518,Andrew Carnegie,,
8519,John Shaw Billings,,
8520,Alexander Graham Bell,,
8521,K. M. Alexander,,
8522,Julia Kristeva,,
8523,Simone de Beauvoir,,
8524,Juana Inés de la Cruz,,
8525,Lope de Vega,,
8526,Tirso de Molina,,
8527,Calderón de la Barca,,
8528,Brenda Chapman,,
8529,Ernest Hemmingway,,
8530,Linsey Lanier,,
8531,Alan McDermott,,
8532,Andrew  Peterson,,
8533,Annalee Newitz,,
8534,Charlie Jane Anders,,
8535,Ivan Illich,,
8536,Leopold Kohr,,
8537,Jacques Maritain,,
8538,Everett Reimer,3.74,film
8539,Arnold Toynbee,,
8540,R.D. Laing,,
8541,Eugène Minkowski,3.98,philosophy
8542,Gregory Bateson,,
8543,Stephen Grosz,,
8544,Mary Midgley,,
8545,James Lovelock,,
8546,G. E. Moore,,
8547,Larry Kilham,,
8548,Boris Pasternak,,
8549,Alduous Huxley,,
8550,José Martí,,
8551,William Wordsworth[author:Gabriel García Márquez,,
8552,Nicholas Freudenberg,,
8554,T. Lynne Tolles,,
8555,Ellen Schreiber,,
8556,Bernard Schaffer,,
8557,T.K.  Marnell,,
8558,Alyssa Cole,,
8559,David Dunwoody,,
8560,David Cotos,,
8561,Krishna Dharma,,
8562,Kels Barnholdt,,
8563,Lauren Barnholdt,,
8564,Carla J. Hanna,,
8565,Gayle Forman,,
8566,Razmig Keucheyan,,
8567,Harry Cleaver,,
8568,Ross Lawhead,,
8569,C.L.  Clark,,
8570,Robert McCammon,,
8571,Hamlin Garland,,
8572,Alistair Cross,,
8573,Tamara Thorne,,
8574,Fiona Thrust,,
8575,Derek Alan Siddoway,,
8576,Ian  Barker,,
8577,Anjanette Delgado,,
8579,Esmeralda Santiago,,
8580,Ann Hood,,
8581,Greg Messel,,
8582,سلمى اليانقي,,
8584,Justin Huggler,,
8585,Amy McCulloch,,
8586,Sydney Brenner,,
8587,John Sulston,,
8588,H. Robert Horvitz,,
8589,Richard Goldschmidt,,
8590,Rebecca  Espinoza,,
8591,Ken Farmer,,
8592,Dale Brown,,
8593,Judy Goodwin,,
8594,Katherine Kurtz,,
8595,David Basnett,,
8596,Jack Rollins,,
8597,Bilinda Ni Siodacain,,
8598,Casey Harvell,,
8599,H.P. Mallory,,
8600,S.J. Parkinson,,
8601,L.J. Cohen,,
8602,Rachelle M.N. Shaw,3.42,gender
8603,Laura Wettersten,,
8604,Maureen Johnson,,
8605,Jose Docavo Alberti,,
8606,Luis Landero,,
8607,Javier Cercas,,
8608,Emily  Ross,,
8609,Hari Bansha Acharya,,
8610,Madan Krishna Shrestha,,
8611,Maurice Godelier,,
8612,Natalie Gibson,,
8613,Anya Bast,,
8614,Simon Read,,
8615,Max Hastings,,
8616,Catherine Wittmack,,
8617,David Niall Wilson,,
8618,Kimbra Swain,,
8619,Rick Gualtieri,,
8620,Orlando Sanchez,,
8621,Kathy Reichs,,
8622,Shayne Silvers,,
8623,Patrick D'Orazio,,
8624,Karolina Waclawiak,,
8625,Agota Kristof,,
8626,Rachel Ingalls,,
8627,A.M. Homes,,
8628,Kelly Minter,,
8629,Gregory Lamberson,,
8630,Marv Wolfman,,
8631,Dan Curtis,,
8632,محمد بن إسماعيل البخاري,3.91,mystery
8633,عبد الله بن المبارك,,
8634,Vincent Bivona,,
8635,J. M. Robertson,,
8636,E. Haldeman-Julius,,
8637,Thales,,
8638,Edward Clodd,,
8639,Matthew Tindal,,
8640,Anthony Collins,4.01,mystery
8641,Robert Owen,,
8642,George Holyoake,,
8643,Joseph Lewis,,
8644,Tim Marquitz,,
8645,Linda Carroll-Bradd,,
8646,Jodi Thomas,,
8647,Jennifer Cruise,,
8648,Serena Grey,,
8649,E. L. James,,
8650,Cassia Leo,,
8651,Nadia Scrieva,,
8652,Forrest J. Ackerman,,
8653,Dawne Prochilo,,
8654,Courtney Brandt,,
8655,Gail Carriger,,
8656,Joanne McClean,,
8657,Michael John Sullivan,,
8658,Michelle  Richardson,,
8659,Justin  Martin,,
8660,Evan S. Connell,,
8661,Jon Krakauer author Adrian Nicole LeBlanc,,
8662,Watch Tower Bible and Tract Society,4.04,fiction
8663,J.F. Rutherford,,
8664,Bethany Turner,,
8665,M. Ruth Myers,,
8666,Margaret Maron,,
8667,Tamara Rose Blodgett,,
8668,Julie LeMense,,
8669,Valerie Bowman,,
8670,Sarah MacLean,,
8671,Julie Anne Long,,
8672,Sherry Thomas,,
8673,Meredith Duran,,
8674,Riley Redgate,,
8675,Sally Rooney,,
8676,Emily St. John Mandel,,
8677,Matthew Isaac Sobin,,
8678,Reyna Cariño,,
8679,R.D. Cole,,
8680,Rebecca Donovan,,
8681,Carol Brendler,,
8682,Mira W.,,
8683,Y.B. Mangunwijaya,,
8684,Marga T.,,
8685,Nh Dini,,
8686,John Ross,,
8687,John Silas Reed,,
8688,Sean-Michael Argo,,
8689,Julián Ríos,,
8690,David Beers,,
8691,Fake Steve Jobs,,
8692,Bentley Little,3.92,crime
8693,Ahmad Moshrif,,
8694,غازي القصيبي,,
8695,Robert Kiyosaki,,
8696,J.C. Ryan,,
8698,Jasper T. Scott,,
8699,Andrea K. Höst,,
8700,Sylvia Kelso,,
8701,Roxane Tepfer Sanford,,
8702,Christopher Herz,,
8704,KRS-One,3.41,fantasy
8705,Emily Tilton,,
8706,Pauline Réage,,
8707,John H. Cunningham,,
8708,Robert Gandt,,
8709,Jimmy Buffett,,
8710,Travis McGee,,
8711,John Michael Hileman,,
8712,साने गुरुजी,,
8713,Olivia M. Hamilton,,
8714,John Hornor Jacobs,,
8715,Christy Barritt,,
8716,Linda Hall,,
8717,B.S. Johnson,,
8718,Pavan K. Varma,4.04,biographies
8719,Gulzar,,
8720,Christopher Forrest,,
8721,Craig Hurren,,
8722,Campbell Armstrong,,
8723,Kim Cooper,,
8724,Henry Mayhew,,
8725,Johnny Shaw,,
8726,Jonathan Latimer,,
8727,Henry Corbin,,
8728,Glenn Rolfe,,
8729,BrianKeene,,
8730,Ronald Malfi,,
8731,Brett Battles,,
8732,Joseph Duncan,,
8734,Sean Williams,,
8735,Karla Oceanak,,
8736,Alan Guth,3.95,comedy
8737,Steven Weinberg,,
8738,Robert J. Sternberg,,
8739,Robert A.F. Thurman,,
8740,Dalai Lama XIV,,
8741,Dave Mearns,4.36,fantasy
8742,Adriana Hunter,,
8743,Nina Schuyler,,
8744,Melanie Rae Thon,,
8745,Jade Jones,,
8747,Violet Patterson,,
8748,Ch'kara SilverWolf,,
8749,Gene Sharp,,
8750,Lisa Black,,
8751,Preeti G,,
8753,Laura Lam,4.16,fiction
8754,Paul Wornham,4.11,fantasy
8755,Joseph Loconte,,
8756,ธนชาติ ศิริภัทราชัย,,
8758,Emma Cane,,
8760,Pablo d'Ors,,
8761,Isabel Quintero,,
8763,K.M. Walton,,
8764,James Howe,,
8765,A.S. King,,
8766,Kurt Lewin,,
8767,Fernando Agüero,,
8768,Fernando del Paso,,
8769,Rachel A. Marks,,
8770,Louis Lowry,,
8771,Cate Glass,,
8773,Orrin Grey,,
8774,Chris A. Jackson,,
8775,David Thomas Roberts,,
8777,Darin Bradley,,
8778,Philip K. dick,,
8779,Mitchell S. Jackson,,
8780,Yusef Komunyakaa,,
8781,Pascal Quignard,,
8782,Andreas Capellanus,,
8783,Pierre de Marivaux,3.97,reference
8784,Junichirō Tanizaki,,
8785,Jean-Baptiste Del Amo,,
8786,Pierre Guyotat,,
8787,Gabrielle Wittkop,,
8788,Lola St. Vil,,
8789,Orna Ross,,
8790,Susan Howatch,,
8791,T.B. Markinson,,
8792,Kathryn Guare,,
8793,Randy Stradley,,
8794,سید روح الله موسوی خمینی,,
8795,ملاصدرا,,
8796,محمد علی شاه آبادی,,
8797,Abigail Keam,,
8798,Jan Eliasberg,,
8800,M. Tara Crowl,,
8801,Sylvia Waugh,,
8802,Ann M. Martin,,
8803,S.M. Boyce,,
8804,Salvatore Quasimodo,,
8805,Cesare Zavattini,,
8806,James McDonald,,
8807,Steve Moore,,
8808,Lila Dubois,,
8809,Roberta Gellis,,
8810,Jaid Black,,
8811,Aaron Paul Lazar,,
8812,Kirby Howell,3.35,fantasy
8813,K.D. Parker,,
8814,Sandro Monetti,,
8815,Audrey Hepburn,,
8816,James Corden,,
8817,Kimball Lee,,
8818,Melody Anne,,
8819,Lynn Richards,,
8820,Alexandra Ivy,,
8821,Christin Lovell,,
8822,Réginald Garrigou-Lagrange,,
8823,Thoma Maria Zigliara,,
8824,Joseph Gredt,,
8825,Edouard Hugon,,
8826,جان جاك روسو,,
8827,Connie J. Jasperson,,
8828,Aaron Pogue,,
8829,J.F.C. Fuller,,
8830,Curtis C. Chen,,
8831,Joe Bright,,
8832,S. Simone Chavous,,
8833,Alex  Langley,,
8834,Gary Larson,,
8835,Elizabeth   Jennings,,
8837,Alison McGhee,,
8838,Susan Vreeland,,
8839,Whitney Otto,,
8840,Kisshomaru Ueshiba,,
8841,Morihei Ueshiba,,
8842,Olavo de Carvalho,,
8843,Louis Lavelle,,
8844,John of St. Thomas,,
8845,Wolfgang Smith,,
8846,René Guenon,,
8847,Roger Scruton,,
8848,Edmund Burke,,
8849,Christine Mari Inzer,,
8850,Hope Larson,,
8851,Lucy Knisley,,
8852,Jill  Cooper,,
8853,Dan  O'Brien,,
8854,Linda Hawley,,
8855,Pat Califia,,
8856,Michelle Muckley,,
8857,K.C. Klein,,
8858,Eloisa James,,
8859,Thea Atkinson,,
8860,Nancy Ohlin,,
8861,Japan,,
8862,Ally Thomas,,
8863,Christine Fonseca,,
8864,Vicki Keire,,
8865,William Butler Yeats,,
8866,Sire Cédric,,
8867,Frank Lauren Hitchcock,,
8868,John Wilder Tukey,,
8869,Ronald A. Fisher,,
8870,George Boole,,
8871,Jane   Atkinson,,
8872,Pierre Drieu la Rochelle,,
8873,Charles Péguy,,
8874,J. W. Goethe,,
8875,Dostoevsky,,
8876,Anna Loveangel,,
8878,Carmen Bruni,,
8880,Polly Williams,,
8881,Elizabeth Bishop,,
8882,Melissa Bank,3.84,biographies
8883,Laura Jarratt,,
8884,T.J. Askren,,
8885,Nicholas  Black,,
8886,Turner Classic Movies,,
8887,Adrienne Torrisi,,
8889,Stephen LaBerge,,
8890,William Dement,,
8891,Cristy Marie Poplin,,
8893,Leonardo Patrignani,,
8894,Té Russ,,
8895,Francis Ray,,
8896,Narcís Oller,,
8897,Diogenes Laërtius,,
8898,James Mace,,
8900,Paul L. Maier,,
8901,George Shipway,,
8902,William Altimari,,
8903,Stephen Puleston,,
8904,AG Barnett,,
8905,R.W. Peake,3.67,fiction
8906,Simon Scarrow,,
8907,Al Stevens,,
8908,Bill Mauldin,,
8909,Kenneth Guthrie,,
8910,Macedonio Fernández,,
8911,Carmen Laforet,,
8912,Marianne Delacourt,,
8913,Toby Neal,,
8914,Ty Patterson,,
8915,James D. Best,,
8916,Owen Wister,,
8917,Michael  Murphy,,
8918,Mark Parragh,,
8919,Thomas Perry,,
8920,Andrew  Cunningham,,
8921,Walter R. Brooks,,
8922,Joseph Badal,,
8923,Steve Brewer,,
8924,Donna Augustine,,
8925,Karin Kallmaker,,
8926,Katherine V. Forrest,,
8927,Ann McMan,,
8928,Doris Betts,,
8929,Mary Behre,,
8930,Beverly Barton,,
8931,Claudio Magris,,
8932,Emilio Salgari,,
8933,Joseph Roth,,
8934,David Wilcock,,
8935,Dr. Louis Turi,,
8936,Edgar Cayce,,
8937,Syed Mujtaba Ali,,
8938,Bernadette Calonego,,
8939,Joy Fielding,,
8940,Laura McNeill,,
8941,Joshilyn Jackson,,
8942,E.N. Joy,,
8943,Tamika Newhouse,,
8944,Laura Tims,,
8945,Ransom Stephens,,
8946,David Brin 14078,,
8947,scottlynch,,
8948,Eric Marier,,
8949,Ruth Gordon,,
8950,Mahir Pradana,,
8951,Sekar Ayu Asmara,,
8952,Malraux,,
8953,Américo Castro,,
8954,James Hannam,,
8955,Edward Grant,,
8956,David C. Lindberg,,
8957,Janice Holly Booth,,
8958,Aki Shimazaki,,
8959,Kristof Agota,,
8960,Katherine   Hill,,
8961,Ilie Ruby,,
8962,Emilio Bueso,,
8963,Moderna de Pueblo,,
8964,Maitena,,
8965,Paula Bomer,,
8966,Alicia Erian,,
8967,Tara Lazar,,
8968,William Steig,,
8969,María Border,,
8970,Geoff Herbach,,
8971,Mark W. Moffett,3.89,fantasy
8972,Jane Goodall,4.02,fiction
8973,Brenda Cooper,,
8974,Lawrence M. Schoen,,
8975,Andrew T. Hennessey,,
8977,Jason Brant,,
8978,Shane Black,,
8979,James Cameron,,
8980,Elias Anderson,3.99,crafts
8981,M. Sterling Jones,,
8982,Arnold Lobel,,
8983,Eduardo De Filippo,,
8984,Pablo Poveda,,
8985,Andrea Carter,,
8986,Louis de Bernières,,
8987,Carmel Harrington,,
8988,Tracy Edward Wymer,,
8989,Linda Sue Park,,
8990,Michael  Morris,,
8991,Manuel Alfonseca,,
8992,Pierre Teilhard de Chardin,,
8993,Sean Costello,,
8994,S.J.I. Holliday,,
8995,Will Carver,,
8996,Laura Shepherd-Robinson,,
8997,Charles Palliser,,
8998,Abir Mukherjee,,
8999,AntoniaHodgson,,
9000,Andrew Taylor,,
9001,Stacey Longo,,
9002,Anne  Riley,,
9003,Veronica Roth,,
9004,Alicia Hunter Pace,,
9005,Amy Shojai,,
9007,David C. Alves,,
9008,Kenneth Morris,,
9009,Michael S. Heiser,,
9010,N T Wright,,
9011,Kaitlin Bevis,,
9012,L.J Smith,,
9013,Linda J. Butler,,
9014,Patricia Bow,,
9016,Cheri Lasota,,
9017,S.E. Nelson,,
9018,Tycho Brahe,,
9019,Jillian Leigh,,
9020,Gemma Farrow,,
9021,Ey Wade,,
9023,Yvette Wilson Bentley,,
9024,Tremayne Moore,,
9025,Kendra Norman-Bellamy,,
9026,Shelia E. Lipsey,,
9027,سيد كريم,,
9028,سليم حسن,,
9029,Jana P. Bianchi,,
9030,Eric Novello,,
9031,Corri Lee,,
9032,Natasha Larry,,
9033,Peter Griffin,,
9034,Saleh Johar,,
9035,Mark Panek,,
9036,Chris McKinney,,
9037,Lora O'Brien,,
9038,Daithi O hOgain,,
9039,Danae Ayusso,,
9040,Farshad Asl,,
9041,WWW.TopLeadersNews.Com,,
9042,Farnoosh Brock,,
9044,Jordan Bowers,,
9045,A.G. Howard,,
9046,John Bell Rae,,
9047,James B. Hedges,,
9048,Brian LeTendre,,
9049,Robert W. Chambers,,
9050,Ariel C. Horn,,
9051,C. Margery Kempe,,
9052,Susie Bright,,
9053,Joan    Fleming,,
9055,Troy Lambert,,
9056,Margie Church,,
9057,John A. Sanford,,
9058,Kathleen Woodweiss,,
9059,Renee Wildes,,
9060,Sean-Paul Thomas,,
9061,George Orwel,,
9062,Stephen Vizinczey,,
9063,Ed Markham,,
9064,Martha B. Boone,,
9065,Samuel Shem,,
9066,Brad Shreffler,,
9067,Karen  Pearson,,
9068,Mara Valderran,,
9069,Rosy Hugener,,
9070,Mitch Clem,,
9071,Aaron Cometbus,,
9072,Regina Glei,,
9073,Joe  Jennings,,
9074,W.E.B. Griffen,,
9075,Peter Lance,,
9076,I.F. Stone,,
9077,Carol Kilgore,,
9078,Gae-Lynn Woods,3.21,mystery
9079,Daniel Silva,,
9080,Janet Pywell,,
9082,Charles Peterson Sheppard,,
9083,Beem Weeks,,
9084,J.L. Ficks,,
9085,Margaret Hickman,,
9086,Eric Arvin,,
9087,Geoff Ryman,,
9088,James Purdy,,
9089,Vanessa Sangue,,
9090,Michelle Raven,,
9091,Juliette Hill,,
9092,Sarah MacManus,3.48,mystery
9093,Sarah Martinez,,
9094,Priscilla Long,,
9095,Mark Laflamme,,
9096,Simon Strange,,
9097,Darnell Lamont Walker,,
9098,George Dawes Green,,
9099,Cecil Brown,,
9100,Nicholas B.A. Nicholson,,
9101,Paul K. Moser,,
9102,John Campbell Oman,,
